username,gender,country,followers,Tweet Sentiment Score,Reply Sentiment Score,F_z,G_z,coher_z,cohes_z,language_score,z_log_replies,z_log_likes,z_log_quotes,z_log_retweets,metric_score,PQ_score
jemirodrigues,Female,India,150360,0.62,0.51,-0.577593214934907,-0.5491498499434339,-0.4278157635723395,0.025330884752333215,0.06213282099634629,1.0723785517073405,1.7986339717764,0.9923827951032024,1.2389256291152866,1.2755802369255569,0.611034905530293
jennifercetrone,Female,United States,17513,0.4,0.5,-0.7121633176760013,-0.6375926137045692,0.06147167091100068,0.37134437859789193,0.3762658007572358,-0.8972664735381176,-0.8613363661589146,-0.5367692979668641,-0.08557981335855842,-0.595237987755614,0.14907024328826726
jenp,Female,United States,10511,0.8,0.71,-0.6270465389104327,-0.8544696517970928,-0.04738146115306369,0.6971500337807044,0.3940383491477546,-0.7152837016098228,-0.6607644918173528,-0.5112267623923622,-0.9015953697343568,-0.6972175813884738,0.299407109397208
jerrycuomo,Male,United States,10724,0.46,0.64,0.03486718199275787,0.11241911337899206,0.11838919753605102,0.24904518434433937,0.0754626499475617,-0.7460243501801443,-0.5440277637493992,-0.44325899354806103,-0.1820094846746797,-0.47883014803807133,0.11893125797475071
jessedraper,Female,United States,19451,0.34,0.48,-0.5552441165998135,-0.6483168328852674,-0.11070588060596841,0.2592897448828447,0.23898051500265236,-0.5331081044895485,-0.8981392694980781,-0.40564941774110524,-0.7951576536067023,-0.6580136113338585,0.06719075166733107
jhenczel,Female,Canada,14017,0.6,1.0,-0.6869611429577044,-0.7973450261214219,-0.058273305558251325,0.6194721662287148,0.386407956521896,-0.8104811853648611,-1.175332341506384,-0.5495405657541151,-0.937179702355852,-0.8681334487453037,0.18888902477024289
jimmyking24,Male,United States,12958,0.18,0.14,-0.6432139717485854,-0.50766293032408,0.0008579911730850265,0.4723723574509193,0.3385481525164015,-0.49351717449497984,-1.1128680566573024,-0.5495405657541151,-0.4261904041667863,-0.6455290502682961,0.019182183187846417
jmj,Male,United States,108799,0.1,0.14,0.11047370614764816,0.10408754867685613,-0.07078789633970407,-0.3360450661813499,-0.1390750384841317,1.156489419887924,1.0987242591916626,1.1076518966658013,0.4894710858334132,0.9630841653947002,0.24604852980343556
jnhanvey,Male,United Kingdom,11175,-0.44,-0.4,0.48137363596409133,0.4396573392951932,-0.08477260266789177,-0.10195588624895334,-0.2426780430356942,0.06339833590074558,0.015119574203341632,-0.0030236724479709206,0.20693934293523852,0.07060839514783872,-0.25115131412374864
joancbaez,Female,United States,60749,0.42,0.33,-0.46489669779837245,-0.49193977232210023,0.5410927351194965,0.40629290898895015,0.4863586624173105,-0.7608219173207982,-0.8862907917334932,-0.5495405657541151,-0.7687709198638036,-0.7413560486680528,0.14506858655817995
joebaguley,Male,Germany,11255,-0.02,0.17,-0.20811982331006565,-0.23930109496963947,-0.4839530265048739,0.21496778530968286,-0.06422159705002933,-0.39759977827382803,-0.6675641004051184,-0.41681749701769355,-0.6824985138557571,-0.5411199723880992,-0.15404647221203357
joell,Male,United States,21027,0.3,0.44,-0.462043621415169,-0.4566053927904775,-0.13034317718965427,0.4504456524117307,0.22222548531008293,-0.6651121494950343,-0.936759127590744,-0.5292985852246542,-0.849431611926159,-0.7451503685591482,0.02238005345323783
johnbarlowmp,Male,Canada,13220,0.72,-0.2,-0.1144438153948871,-0.14944837410506562,-0.0458194775148119,0.354384128243597,0.10182701667176737,-0.7785872241432272,-0.9543992465333723,-0.5165273174374032,-0.6418971683761913,-0.7228527391225487,0.12783492022089302
johnborn_,Male,United States,11237,0.26,0.25,-0.7292817759752215,-0.5430400358285343,0.22533287380516812,0.6600548909398721,0.4952326640854617,-0.8114689860380904,-1.1060732981222632,-0.5367692979668641,-0.8753248593849915,-0.8324091103780528,0.0569675216311253
johnglenuk,Male,United Kingdom,26758,0.4,-0.63,0.24409278342767432,0.4027420987688061,-0.04524732004861384,0.2147440411588059,-0.08865216469286731,-0.39817523199008903,-0.8126342192822129,-0.24237479607196133,-0.5827248469715665,-0.5089772735789573,-0.025339967802599478
johnlindquist,Male,United States,26588,0.14,0.4,-0.22476276887875227,-0.321890400452864,-0.44741668729869954,-0.20530663945967678,-0.12041013210250316,-0.23950626801390193,-0.47364098678978556,-0.4498307453344054,-0.928286526364629,-0.5228161316256804,-0.09082707253717104
joulee,Female,United States,152200,0.12,0.11,0.10714511703391084,0.10895830957964325,-0.26940329809585845,-0.5058929977589528,-0.25197928485827153,0.5231037544703813,0.521102109575358,0.5901976364414356,0.14387123304277855,0.4445686833824882,0.0890483853881406
jowilliams293,Female,United Kingdom,23954,-0.2,-0.45,0.015371160040867866,0.04132309458743191,-0.36781178073041176,0.2781920076894193,-0.10022996822528445,-0.2825108774542613,-0.4633449955741,-0.255928110041556,-0.34810729683045233,-0.3374728199750922,-0.2169371954613584
joyceomondi,Female,Kenya,31484,0.6,0.36,-0.37740235538013467,-0.3965326749894358,-0.16141217815456949,0.04472267718157943,0.09725363828747202,-0.5253411351384473,-0.655718375511767,-0.41071222697522997,-0.5435389971968102,-0.5338276837055634,0.15371917055985074
joymorrissey,Female,United Kingdom,19396,0.36,-0.67,0.22174368509258102,0.3270316749114478,0.2314548673682741,0.3919208133836393,0.07173983660511847,-0.5172900611502812,-0.8451379629627777,-0.33885881360189407,-0.40311675645792583,-0.52610089854322,0.0004967263457305304
judyrebick,Female,Canada,13975,0.3,0.14,0.08432050596828361,0.27870859963905925,-0.14513545186792312,0.21114759866248098,-0.06899167276906404,-0.529045928194249,-0.8396249614814544,-0.42084685532143146,-0.3067072607315593,-0.5240562514321736,-0.024711564688762615
julianhuppert,Male,United Kingdom,21622,0.2,-0.1,0.1699127974643858,0.22649746083900724,-0.38388062829829855,-0.11636975316837839,-0.25044978727621164,-0.5581174910390386,-0.5889804019053619,-0.36857265903543246,-0.4189977411629926,-0.48366707328570663,-0.12105170450429013
kaalabhairava7,Male,India,74975,0.92,0.46,-0.29513865299776953,-0.3067654060705249,0.07968182936913802,-0.2571138230781688,0.09966810363840484,0.36343967873870825,1.2742040567068351,0.6151263832088326,1.0365153810324506,0.8223213749217068,0.6264807748219482
kakoligdastidar,Female,India,61432,-0.22,-0.18,0.4433326175213791,0.42936037984280956,0.22361626676002966,-0.1387881892239586,-0.11424695438147454,0.5510649054629486,0.6144216945638243,0.6459651472821399,0.7008074063483194,0.6280647884143078,0.025742110789134583
kaleem786baloch,Male,Pakistan,13693,0.38,0.52,0.3353912276901834,0.24115246952020025,0.9662619407785326,0.26689645940744666,0.31515145293382724,-0.5050131839431063,0.24355458989964787,-0.3644612291273864,0.8018241991080849,0.04397609398430994,0.2835394593762257
kanganateam,Female,India,2973267,-0.06,-0.12,0.6130906623219816,0.5991533958750574,-0.3378209109669767,-0.5102912381985374,-0.48102915031059834,1.4464953625394832,1.310452411305549,2.077575583588432,1.428777985276203,1.565825335677417,0.21714758882617474
kapilsharmak9,Male,India,19845316,0.8,0.51,-0.7411695942385691,-0.6848475396561711,0.7632216630326343,0.09750414024046992,0.6156251254983355,2.8559780103384673,1.9318886787347336,1.2605485287692664,2.0768435688489952,2.0313146966728652,1.038016211817717
karagoldin,Female,United States,138728,0.52,0.54,-0.7768330490286117,-0.8649802411136338,-0.2370429654948182,-0.14853161408848273,0.19502442980432302,-0.1010419221831104,0.03185296313071419,-0.3483306785059716,-0.5277799601178176,-0.2363248994190463,0.23442610408653533
kartipc,Male,India,82149,-0.1,-0.03,-0.690289732071442,-0.7660696140087885,-0.40286373431043415,0.700431010798699,0.2626345894578777,0.1988368835420567,0.15383285566531998,0.026649780127565206,-0.0723231501097891,0.07674909230628822,0.05647764991393536
karunagopal1,Female,India,47560,-0.12,0.08,0.22174368509258105,0.2726842374698225,-0.004978019409808997,0.04256010571279311,-0.08727071589612155,0.2577414840347533,0.29613845684419976,-0.1425473784570286,-0.028168062511948245,0.0957911249774941,-0.046233433524462936
katborlongan,Female,France,14389,0.16,0.6,0.17609446296132653,0.07631566633640291,-0.13862216263759747,0.3759113259460912,-0.040726505387859005,-0.7785872241432272,-1.0405335274669343,-0.5090566046951933,-0.646916536795583,-0.7437734732752348,-0.10416131993516639
kathygiusti,Female,United States,72949,0.74,1.0,-0.182442135861235,-0.2549815269987876,0.031705239956863994,0.42124335019656384,0.1771615594803077,-0.8208895348582562,-0.8635794885338326,-0.5112267623923622,-0.59878399238343,-0.6986199445419704,0.22449348170859973
kavin_m_0431,Male,India,222557,0.76,0.44,-0.49628053801360994,-0.5882441150842255,0.22792053103069962,-0.0628292799845808,0.2863109293278692,2.0760182604954314,2.1232671214816854,2.664233185975381,2.4741912720182104,2.334427459992676,0.9955001437965298
keithjkrach,Male,United States,133598,0.6,0.08,0.16468215742851297,0.1487789162585699,-0.21359058880206055,0.06123179063467731,-0.13747241624829962,-0.7238980285217653,-0.5775435808361598,-0.40688646239718546,-0.37560414585582635,-0.5209830544027344,0.07251251152482652
kellytolhurst,Female,United Kingdom,17137,0.44,-0.23,0.4062426245397348,0.542883289656016,-0.07172174480722011,0.22871601749677628,-0.15910661075105478,-0.4568296410607443,-0.7721460622361848,-0.39571838312059704,-0.5492643846389591,-0.5434896177641213,-0.01910438766634675
kerrydonovanco,Female,United States,142409,0.24,-0.04,-0.42970875573886375,-0.4518628098061848,0.557005711714299,-0.29112075499077394,0.33867704138984245,-0.1255473137890069,0.20579412912437284,0.16319024043547067,0.1317110964166462,0.09378703804687076,0.2190498719286704
kevanjonesmp,Male,United Kingdom,24203,-0.34,-0.47,0.3705791697496923,0.27016340507276604,0.2949187660325296,0.1391190304727382,0.007601221075375241,-0.49289094911780135,-0.7996187039965964,-0.46544224628839936,-0.0634577140116852,-0.4553524033536207,-0.2710577345157926
kevinhollinrake,Male,United Kingdom,13844,0.26,-0.38,0.4395285156771078,0.42906129803298954,0.28980419273729613,0.18647753374930764,-0.0215475006616513,-0.07052310460827864,-0.6187366938943907,-0.24833519275625998,-0.4448990316229373,-0.34562350572046646,-0.007870126628612
kienokammies,Male,South Africa,32205,-0.1,-0.24,-0.17673598309482827,0.030598875406733915,-0.4425287232924665,0.26531470716758443,-0.07398764049569462,-0.19827303454557088,-0.6926579348610027,-0.4632720885912305,-0.23639340479796012,-0.397649115698941,-0.17360857107344366
kikivijay,Female,India,239467,0.84,0.68,-0.18529521224443848,-0.33282824949771933,0.747947258893645,0.6463459159922317,0.5173194753790079,0.5057372285864554,1.0685062106830185,0.02449191035147856,0.4815000967104488,0.5200588615828501,0.655210558009415
killoughcnn,Female,United States,20075,-0.12,-0.39,0.05388769121411391,0.029060740384801075,-0.32124031937969044,-0.2327049079436011,-0.1941094907433106,-0.2293270932380009,-0.341049497880072,0.22595932707114627,-0.16436076723878176,-0.1271945078214271,-0.15753147417834995
kohled_eyes_,Female,India,54261,0.22,0.26,-0.8562436750277737,-0.827851370723089,0.10036961949132989,0.5892419083519637,0.4976544690475656,1.0604098279649656,0.4767614737818762,0.2705161905170655,-0.09097814907584023,0.4291773357970168,0.3575906746635239
kornienko_photo,Male,Ukraine,29254,0.3,0.56,-0.015537167443835619,-0.14235586261504216,0.6543367359504728,0.7381846889388062,0.4282683686626054,-0.6400122363708941,-0.865371421865807,-0.43459915566885626,-0.7168832287478708,-0.6642165106633569,0.11042638293294241
kpbrindareddy,Female,India,42045,0.46,0.25,-0.7668472816873998,-0.816486261949919,0.42687452634189005,0.06894922874473262,0.4962424669869144,-0.6637598394591749,-1.0355544389616647,-0.5367692979668641,-0.7392315946299907,-0.7438287927544239,0.1594155419074684
krisnair1,Male,India,30082,-0.38,-0.23,0.16610869562011465,0.11596536912400378,-0.0064721670732924945,0.10177261132332045,-0.04366349016308768,1.432953076405944,1.1997470322415593,1.1750240999595303,1.5333100690235568,1.3352585694076482,0.1572155953029857
krzysztoflisek,Male,Moldova,12295,0.34,0.36,0.042950898411834165,-0.256562387993552,0.2562830340827308,0.15970542639692165,0.1472252681882816,-0.7065892374483379,-1.0338702933090054,-0.4835140691206914,-0.7770542180538037,-0.7502569544829599,0.0106033418357445
ktrain_11,Female,United States,17092,0.3,0.12,-0.40022696644576183,-0.5574814146455697,-0.3259436101338719,-0.023445972778813117,0.040749592788974186,-0.374049321690441,-0.3145633696725285,-0.2507089441791223,-0.48617829300944904,-0.3563749821378851,0.049131132302220985
kvng_baff,Male,Turkey,116629,-0.02,-0.12,-0.7254776741309505,-0.7196264815409846,-0.13998001053370243,0.5685583003372237,0.34732560624734743,0.7080284052465836,0.6438528390837022,-0.15294039597028952,0.7820342724168752,0.49524378019421783,0.21400862692275868
latifpedram,Male,Iran,41522,-0.5,-0.28,0.7985406272302032,0.6450838166688837,0.12996083595857916,-0.6630469595093187,-0.3846956273543814,0.38334868328032135,0.5398729792372241,0.18285065568410733,0.39186168383926234,0.37448350051022883,-0.2357878130787572
lauraokmin,Female,United States,33972,0.44,0.29,-0.6161097461081528,-0.5664538689401775,-0.22148903480938564,-0.13296968799933004,0.1262887592028434,-0.42422380787180924,-0.950938854606478,-0.49434406469706516,-0.7610337450539566,-0.6576351180573272,0.06397784824652124
leahgazan,Female,Canada,27667,0.1,-0.36,0.01727321096300358,0.07533296896127921,-0.13103654271577148,-0.023770242163902142,-0.06988392570411807,-0.5955565455578916,-0.33308409500412944,-0.1065889106798206,-0.09541862421752369,-0.2826620438648415,-0.06963068867744579
leezeldin,Male,United States,273580,-0.42,-0.56,0.23363150335592867,0.2649081104144957,-0.12655465848623756,-0.4795445257136638,-0.24311103058545597,1.6708595221675913,1.0705471208275825,1.4196082466382973,1.2156394462963223,1.344163583982448,0.0671075868199752
leoncfu,Male,United States,24702,0.14,-0.03,-0.12918471004143808,-0.08065955784640469,-0.37997904027008944,-0.48553854299019045,-0.20227795590900188,0.19260642348117682,0.16861600629779042,-0.17483348452949835,-0.09379353846715908,0.02314885169557745,-0.00039617384880619123
lewismoody7,Male,Croatia,111778,0.46,-0.06,-0.5780687276654409,-0.4354987622117332,-0.26569104405645694,0.47368199229151664,0.20543047535652614,-0.04335058054953382,0.21934319890239368,-0.21599201990912228,-0.2868996681191259,-0.08172476741884696,0.22219795075224613
liamfox,Male,United Kingdom,106258,0.18,-0.43,0.42526313376109093,0.5969743712606526,-0.20237486795783835,-0.27818041390979437,-0.32386240721948667,0.37594187946433805,-0.14756167700634873,0.2542426345809681,0.20372765648739988,0.1715876233815894,-0.0037618163204486514
lisabraganca,Female,United States,18977,-0.22,-0.06,0.2597847035352932,0.4036820701710986,-0.0981785605904463,-0.39897807876153046,-0.23737065806618243,-0.4285953822099563,-0.5366101766760434,-0.19980905091749449,-0.5459246612707171,-0.42773481776855277,-0.2691449018619929
litagentmarini,Female,United States,34420,-0.14,0.07,-0.11063971355061594,-0.10817508434986901,-0.45104233914636965,0.0779816885439179,-0.12081117544959259,-0.49681463871778786,-0.11501519075538115,-0.3463894062950942,-0.6568930344342238,-0.4037780675506218,-0.18968786952253325
lopp,Male,Nigeria,436512,-0.3,-0.22,0.16658420835064852,0.2544829730436178,-0.20900426570299732,-0.6572325665424427,-0.2904717793992438,1.2905861247003658,0.9075896602560046,0.5879865634711565,0.5817243591682313,0.8419716768989395,-0.007648614595038258
los_fisher,Female,United Kingdom,63768,-0.3,-0.47,1.0724359600177302,1.0558513194706023,0.3057662426771035,-0.629123635500965,-0.43083414998173075,0.22286191656504303,0.032487114181713614,0.471900144220129,0.13744868294045998,0.21617446447683644,-0.21870662887531012
lrocket,Male,United States,52050,0.36,0.43,-0.6161097461081531,-0.5403055735673202,-0.36474848852834457,0.281589583891642,0.1492820025561685,0.6262799575510066,0.9197611062864526,0.2284280591947324,0.14566822556165346,0.48003433714846155,0.33029318505396593
lukejohnsonrcp,Male,United Kingdom,40572,-0.64,-0.44,0.3339646894985819,0.31989643744859303,-0.09682241587178772,-0.08968839069688876,-0.1888456950825267,0.879774007945149,0.8499252503414887,0.7845033124546897,0.8591917085825507,0.8433485698309695,-0.12381656606701562
mae_1031_,Male,Japan,23847,0.7,0.87,-0.5205316872708389,-0.4216128210415066,-0.23901106593566443,-0.19347994003810365,0.06402037390351581,-0.04049170423623405,0.26805833941189644,-0.09893302005023438,-0.06712136834443926,0.015378061695247186,0.3465506275948665
maellensirleaf,Female,Liberia,109776,0.64,0.17,0.8693920240797546,0.9578379377952179,-0.15237840483364481,-0.4918215440858856,-0.5159170717540832,0.8485436879371145,0.7979508474632969,0.950847126443883,0.7403202154123955,0.8344154693141723,0.3183287458023181
maggiemoonsamy,Female,South Africa,26192,-0.2,-0.27,-0.22190969249554876,-0.12236010732991595,-0.14565496555558957,-0.06863859013793179,0.006819214231834065,-0.5216988059732657,-1.023328130494204,-0.5495405657541151,-0.4877185165705098,-0.6455715046980239,-0.2528471119049558
mags,Female,United States,15623,0.44,0.4,-0.23046892164515906,-0.17610938115190058,-0.06762799498800011,0.3198391583752028,0.1236682482885783,-0.8052770106181637,-1.2376871901588804,-0.5495405657541151,-0.9421967152139227,-0.8836753704362712,0.012181631877505691
majorgauravarya,Male,India,1499999,-0.32,-0.28,-0.15866649933454,-0.17546849155942865,0.3674877149209139,-0.765570375376086,0.05902780984945325,2.703163247949452,2.349331527068246,2.9769377828601966,2.6206725307175898,2.6625262721488707,0.5413399109920536
malavikam_,Female,India,1226282,0.36,0.4,-0.20051161962152325,-0.07331069051939237,-0.0933811188206618,0.5072761069503842,0.1315873288002085,0.4711878023964864,0.6064835357273285,0.6398572657124464,0.5078160217174817,0.5563361563884358,0.3425602377371715
malbokhari,Female,Pakistan,225429,-0.44,0.02,0.41432634095881105,0.45025338055739694,0.13809623935463514,-0.24832627386980932,-0.16374999937549084,-0.029783317332562564,0.21189712708026107,0.10557012819297519,0.4354168227658779,0.1807751901766379,-0.1789312022684878
maliha_z_art,Female,United States,16649,0.3,0.64,-0.582348342240246,-0.502065827883158,0.21713828389507914,-0.28462627907008986,0.2548411432044033,-0.06581917350148384,-0.16643146234531458,-0.2770036268275066,-0.475804352896808,-0.2462646538927782,0.16688617948812642
manishathakor,Female,United States,17057,0.36,0.67,-0.011733065599564463,0.09507236840941667,-0.2552752527650767,0.3052721816900833,-0.04704298192908629,-0.7800989781449766,-1.0099357844114691,-0.4909847818629013,-0.7507988785504659,-0.7579546057424535,-0.026101546014339283
mantarnyc,Male,United States,10350,-0.54,-0.3,0.09430627330949541,0.10759107844903631,-0.062208994568554436,-0.24509829765965666,-0.1129542471971054,0.08825738146443847,0.21725123040550695,0.019993262471276037,-0.2135191760389728,0.027995674575562207,-0.2578873555152411
marionkoopmans,Female,Netherlands,85186,-0.08,-0.03,0.5802802839151426,0.7033620436110039,0.28381947946264174,-0.26507125125233144,-0.1839067480010529,-0.17437040992009195,-0.4731434879478239,-0.03199586120807895,-0.40110326179371325,-0.2701532552174268,-0.15621033820467256
markbaileymp,Male,Australia,11248,0.02,-0.12,0.29354610740320014,0.3000715860547925,0.42740545953951836,0.05593666776853125,0.06407852654307432,-0.4118109459547829,-0.37964349620822185,-0.21496105063335616,-0.07824123533428838,-0.2711641820326623,-0.04656748754524328
marshadecordova,Female,United Kingdom,41913,-0.52,-0.48,0.30971354024135284,0.30464326514775947,-0.1860262800481841,-0.726883804592693,-0.3431656615249939,-0.12527734418399913,0.20662511263143243,0.195146171543001,0.29661007734994194,0.14327600433509408,-0.2991306973737247
matthewgreenndp,Male,Canada,44027,0.3,0.07,-0.06118638957509019,-0.0795059565799551,-0.07864326689570961,0.19777967800964638,0.03440514137416798,-0.4960762736340051,-0.6197062046774728,-0.29144022498770666,-0.48319206027856837,-0.47260369089443827,0.015670619688640818
mattkaulig,Male,United States,29209,0.78,0.77,-0.8058393255911799,-0.955815659353331,0.02945188901317715,0.4470186035317637,0.43851783992431076,-0.3975143601872651,-0.12091073693329746,-0.42301701301860006,-0.7054166753430251,-0.41171469637054686,0.3791266778846566
mattsmoore_,Male,United States,11937,0.0,0.27,-0.029802549359852732,-0.028149337236532478,-0.07597109792843734,-0.0077728556938652235,-0.02018731177853893,0.1729505105784629,-0.09575726068357725,-0.25600949922416344,-0.6439253452958767,-0.20568539865628854,-0.04397754319763382
mayamorsy,Female,Egypt,28844,0.06,0.31,0.8194631873736948,0.8755904400946453,0.08898537225933043,0.06757405383672876,-0.28428904055049503,-0.7265204078105569,-0.7770998288320444,-0.4423600325921954,-0.42498329557167347,-0.5927408912016177,-0.19397193496555293
mbukumichael,Male,Kenya,101237,0.2,0.19,0.36725058063595467,0.24504053304786377,1.07590497947965,0.08844591272447276,0.3133719468411818,-0.1203217668423767,0.7314663716380813,-0.3153174301892597,0.27189026502091507,0.14192935990683997,0.21899392402906456
medeshmukh,Male,India,104360,0.42,0.46,-0.1548623974902687,-0.14842295075711043,-0.21694950080976533,0.11823238012387448,-0.00183230997633957,-0.19760822082918986,0.3843228271968258,-0.36110194629322256,0.24084737374993434,0.016615008456086967,0.1946040591211199
mehulfanawala,Male,India,27967,0.3,0.13,-0.5699850112463648,-0.5096283250743273,-0.4985989700082374,0.4547470737692246,0.11346816263189222,0.9566747173467368,0.4588499052626458,-0.16755570595543706,-0.5784821588019249,0.1673716894630053,0.202383371155319
mey3_nhyira,Male,Ghana,17289,0.44,0.47,-0.7354634414721625,-0.6736106088014957,-0.0599756794538924,0.1715028446816606,0.29831039047657343,-0.6973105140954869,-0.2155266943588724,-0.22829680595249266,-0.30961034946484184,-0.36268609096792354,0.19832159440099115
mfayyazraja,Male,Pakistan,166431,0.06,0.09,-0.2575731472855914,-0.2546824451889674,0.7450166691711299,0.20438957901921706,0.4416247721768698,-0.13763427715005788,0.2622160392826122,-0.10539978554282553,0.3817023546315203,0.10022108280531235,0.18604270235438902
michaelbourret,Male,United States,21643,-0.1,0.02,-0.09352125525139543,-0.0271239138885772,-0.3367168816599033,0.052109047746882936,-0.09349617515030836,-0.3281262693393508,-0.38745680660502724,-0.3177777520675578,-0.7928112833183673,-0.4565430278325756,-0.18118460950323642
michaelemeyers,Male,United States,18641,0.08,0.0,-0.1111152262811499,-0.15017471564320045,0.004604843442013154,0.4746803597124484,0.14513004876796,-0.539611765236459,-1.1380789742195843,-0.5495405657541151,-0.7054054414067271,-0.7331591866542216,-0.1077507820331674
micksheldrick,Male,United States,34730,0.54,-0.23,0.059593843980520714,0.08084461945653837,-0.1963916158163712,0.06602133470734381,-0.09131499452488974,-0.7926879943815702,-0.9010236670637504,-0.4782135140756503,-0.853348802888364,-0.7563184946023341,-0.011974122008050444
midwestspitfire,Female,United States,11828,-0.54,0.07,-0.2385526380642354,-0.23784841189336955,-0.3671117837044215,0.23532137766620964,-0.004429805339919146,-0.42422067392619567,-0.1953035094034224,-0.4452002657589384,-0.8979659468094506,-0.49067259897450166,-0.3364970913456012
mimee,Female,Thailand,18390,0.1,0.0,-0.44968029042128776,-0.5306922296802404,0.5342270352866086,0.6330479222655019,0.5282737086621542,-0.9009588942830655,-1.3256318821946675,-0.5495405657541151,-0.8906227733795059,-0.9166885289028393,-0.030690019627063553
mimrotreena,Female,India,63625,0.44,0.35,0.28118277640931877,0.09699503718683262,0.6130904042844686,0.30770542395630945,0.21272290986357043,0.2283578765080644,0.20397313838087672,-0.08123343300337972,0.17096273673017076,0.13051507965393305,0.2899456428725544
mno_jl,Female,France,14752,0.8,0.68,0.5479454182388375,0.49165484823108785,-0.11331669579903986,0.14708535291034489,-0.22945871803230694,-0.6185934647065371,0.2024494437345663,0.11987755988186603,0.38857880238895715,0.02307808532471302,0.2909319059214862
monaheart1229,Female,United Kingdom,20100,-0.18,-0.38,1.958316177002389,1.8523916309676303,0.06320864107222633,-0.5011808629654374,-0.8476867323616766,-0.3977652902519113,-0.36624983939689626,-0.30254616240200866,-0.31260057318779644,-0.34479046630965315,-0.43150363628591626
mousumimohanty2,Female,India,49521,0.32,0.39,0.0011057781248508959,-0.0444279328853212,0.4049925765951229,0.13168536414031848,0.19244516331718972,0.08083776395268231,0.4077732215800351,-0.35580139124818155,-0.4491626216887502,-0.07908825685105353,0.18546148478239355
mpasaadiatemur,Female,Pakistan,28346,0.38,0.56,0.4875553014610319,0.43431659269125994,0.38997594338751057,0.10932935264618121,-0.0118420018231951,-0.31341618757535444,0.12682366657310676,-0.23110572547524222,0.08216641978194797,-0.0838829566738855,0.15547666028457013
mrahmadawais,Male,Ecuador,47561,0.16,0.16,-0.2561466090939898,-0.48318094789164967,0.08658944540226532,0.31680520840695553,0.2231588973596592,0.6344460999940729,0.4065566822605593,0.10335171597286301,-0.2072317627715813,0.23428068386397857,0.1975178401738924
msjemmagreen,Female,Australia,17984,0.58,0.76,0.338244304073387,0.375226572265342,0.06981842961156916,0.16466119862650191,-0.07813633687862222,-0.4230309418018399,-0.3281883206192665,-0.28491131763282934,-0.3396101346363946,-0.34393517867258244,0.16057530426826772
mskajalaggarwal,Female,India,5666049,0.66,0.62,-0.17340739398109087,-0.25942502817326013,0.1393893967898333,0.2372663720568073,0.18117375413894812,1.9945411253953227,2.2179368053363193,1.7195698127260648,2.1592748222063762,2.02283064141602,0.8550597865956896
msufisaint,Male,United Kingdom,20987,0.32,0.57,0.2245967614757844,0.26003734951170854,0.9230405202388556,0.3839175725627728,0.3526169592141906,-0.21253715178363383,-0.21425098584794486,-0.44520026575893845,-0.06273691244575794,-0.23368132895906876,0.20386475552449
mtmdphd,Male,United States,23027,0.0,-0.03,0.3368177658817851,0.4412809262627889,0.4159651164842523,0.5464320033560633,0.13049902487409923,-0.7193345637052079,-1.0005133647794047,-0.40905662009435423,-0.8761521677288804,-0.7512641790769622,-0.1501663373070108
musicthaman,Male,India,2705345,0.82,0.31,-0.16960329213681968,-0.008367211815563526,0.7450847989130654,0.05824751573953366,0.3614011315357353,1.2763429902953267,1.9153829663638475,1.228058886338074,1.9115296279454046,1.5828286177356636,0.8476274938946364
mvenaani,Male,Namibia,94840,-0.16,-0.17,0.4157528791504127,0.561084554082221,-0.23214167038421632,-0.14453856940388798,-0.30259870118781007,-0.2759452177137037,-0.18728127490401608,0.02977584879112238,-0.13966402088924657,-0.14327866617896098,-0.19909927690108328
myaskhi,Male,India,24293,0.6,0.68,0.0919287096568261,0.0187210549595862,0.21265569319352193,0.1363759980954868,0.08288675850349973,-0.44673677369193426,0.16660967642064756,-0.3507910003842698,-0.024651175616444407,-0.1638923183180002,0.2578929479715499
myrcurial,Male,Canada,19560,-0.36,-0.22,-0.0706966441857682,0.05055190471902868,-0.2678984118670847,0.02528009205380728,-0.08594954355224484,-0.5125604034654719,-0.9316484541531345,-0.5495405657541151,-0.8071548569033681,-0.7002260700690225,-0.3558413805829291
nagababuoffl,Male,India,300673,0.28,0.19,0.37105468248022616,0.30673683781650135,0.16017900647850716,-0.5690491813918948,-0.19172832221269404,1.396245968246791,2.0608542049059366,1.444809417960561,2.2643550283545704,1.791566154866965,0.511873042052933
nana_patole,Male,India,334990,0.44,0.35,0.2859379037146577,0.18065249199084388,0.5676326494164,-0.19375172292861415,0.08445609486735545,0.10668500823481217,0.5828807810895836,-0.039520102791384966,0.474045096896239,0.28102269585731243,0.28909250242453477
natashankpr,Female,Canada,15313,0.7,0.89,-0.1615195757177434,-0.185210013365003,-0.3568638053555388,0.0914985235921832,-0.05746894337195556,-0.8321262410589902,-0.7574923631591005,-0.47821351407565027,-0.7666698894189625,-0.7086255019281761,0.1301029415063693
natemorris,Male,United States,79611,0.82,0.55,-0.18862380135817575,-0.11018320507294797,-0.4377500056284483,-0.2908515084566977,-0.1656648430279713,-0.6568655700717099,-0.34939569420569344,-0.3813439268226835,-0.5963223538981305,-0.49598188624955425,0.18180507552922007
nayzek,Male,Tunisia,26830,0.1,0.0,-0.8300904748484088,-0.7690604321069914,0.01106243809493213,0.47063033037086754,0.4244842269773681,-0.888369878046472,-1.317452414148475,-0.5367692979668641,-0.9237337036470411,-0.916581323452214,-0.06180006276984307
